,datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,timestamp
96,2024-04-19 14:51:40.139551,0.79,0.7000000000000028,0.79,0.7941930987803922,0.2660149645637006,3.785401095114123,-1.666693893061734,0.4714285714285714,0.7904595573583383,0.2316216370938077,3.4976348807380147,-1.5528560441155408,-0.0899999999999971,3.0117759704589844
97,2024-04-19 14:51:40.174699,0.805,0.7000000000000028,0.81,0.8045564967120521,0.2943234142740158,4.1654762488756525,-1.8173567616169155,0.4714285714285714,0.8055001233805831,0.281547435698343,4.245015619688734,-1.849298566732327,-0.1049999999999971,3.046924114227295
98,2024-04-19 14:51:40.203917,0.835,0.7000000000000028,0.84,0.8330965506052065,0.4081950607548504,5.802507744887172,-2.4690171012210205,0.4714285714285714,0.8356898100027631,0.3972363003172527,6.011548802708976,-2.552834210258148,-0.1349999999999971,3.0761420726776123
99,2024-04-19 14:51:40.228026,0.875,0.7000000000000028,0.875,0.8723842272171785,0.5653500100652179,8.055466165547116,-3.3692724882492224,0.4721428571428571,0.8759538269851849,0.5504773819968516,8.340396620865278,-3.483806967538084,-0.1749999999999972,3.1002509593963623
100,2024-04-19 14:51:40.252522,0.87,0.7000000000000028,0.87,0.8709981977095324,0.516336819600703,7.196042226730422,-3.0246737733221742,0.4714285714285714,0.8708785776383865,0.4867937739191556,7.19040372855827,-3.022655935906923,-0.1699999999999971,3.1247470378875732
101,2024-04-19 14:51:40.295289,0.885,0.7000000000000028,0.89,0.8846746923338328,0.542414149256647,7.476266419914968,-3.137418721470537,0.4721428571428571,0.8859213599263759,0.518387878157609,7.578123230546113,-3.178784592337842,-0.1849999999999971,3.1675140857696533
102,2024-04-19 14:51:40.323675,0.98,0.7000000000000028,0.98,0.9734872888811754,0.9233595421675964,13.066843922289651,-5.393142288500389,0.4721428571428571,0.981552028666677,0.9104799019877728,13.699136838692215,-5.649242428199345,-0.2799999999999972,3.1958999633789062
103,2024-04-19 14:51:40.350436,1.005,0.7000000000000028,1.005,1.0039223394323462,1.0003483205355643,13.989631858234931,-5.76654394396838,0.4721428571428571,1.0066935886505768,0.95839341068328,14.20559970420248,-5.854368495313274,-0.3049999999999971,3.222661018371582
104,2024-04-19 14:51:40.376506,1.005,0.7000000000000028,1.005,1.0063661502771608,0.9395590591380036,12.824080249663805,-5.2936601889361885,0.4721428571428571,1.0065982484801603,0.8899700030983201,12.842052032633951,-5.301154596257154,-0.3049999999999971,3.2487311363220215
105,2024-04-19 14:51:40.401268,1.005,0.7000000000000028,1.005,1.006467702134049,0.8718502522762958,11.577977196973844,-4.786865936376905,0.4721428571428571,1.006486691153741,0.8260894676855627,11.579845827033784,-4.787811222263192,-0.3049999999999971,3.2734930515289307
106,2024-04-19 14:51:40.432241,1.015,1.0000000000000018,1.015,1.01561290087328,0.8509791036137744,11.060713612499276,-4.576022262952932,0.4721428571428571,0.9913175012452412,0.692987859071858,9.205057828352109,-3.818114731779577,-0.0149999999999981,3.3044660091400146
107,2024-04-19 14:51:40.457091,1.04,1.0000000000000018,1.04,1.0393680722786396,0.899259347743826,11.590340275206923,-4.7923511753025645,0.4721428571428571,1.039423392836259,0.8540909691240441,11.602462570496408,-4.797482731819041,-0.0399999999999983,3.3293161392211914
